time,pr,eto,tmmn,tmmx,rmin,rmax,vs,srad
1999-06-07 06:00:00,0.0,8.18,13.04,33.1,20.21,79.13,6.11,27.94
1999-06-08 06:00:00,2.43,8.95,16.03,34.23,25.15,100.0,8.94,27.82
1999-06-09 06:00:00,5.13,6.71,16.84,30.75,27.02,100.0,4.48,27.95
1999-06-10 06:00:00,3.79,3.54,12.78,24.49,32.61,100.0,4.13,15.68
1999-06-11 06:00:00,30.91,4.35,11.41,24.2,54.36,100.0,3.4,24.55
1999-06-12 06:00:00,14.83,3.97,14.29,24.2,45.15,100.0,2.73,19.6
1999-06-13 06:00:00,0.35,4.64,11.72,23.88,43.57,100.0,3.46,24.78
1999-06-14 06:00:00,0.26,5.65,11.73,26.19,41.37,89.49,4.75,26.63
1999-06-15 06:00:00,0.0,4.96,10.82,24.02,38.86,86.02,6.27,22.33
1999-06-16 06:00:00,0.0,4.61,6.31,21.12,31.62,100.0,3.37,28.76
1999-06-17 06:00:00,0.0,5.15,7.86,23.08,35.67,100.0,6.32,26.66
1999-06-18 06:00:00,2.42,4.77,10.94,25.24,38.8,100.0,6.05,23.21
1999-06-19 06:00:00,0.0,5.97,12.47,30.25,36.14,100.0,3.86,27.68
1999-06-20 06:00:00,0.86,6.54,14.58,31.49,36.59,100.0,5.82,26.66
1999-06-21 06:00:00,0.0,6.61,15.54,29.9,37.17,99.9,7.59,26.01
1999-06-22 06:00:00,8.92,6.38,14.39,30.69,41.86,100.0,7.44,25.5
1999-06-23 06:00:00,0.0,6.32,16.89,31.74,39.76,100.0,4.38,26.76
1999-06-24 06:00:00,4.23,6.12,19.13,31.07,37.72,100.0,4.87,24.37
1999-06-25 06:00:00,0.0,6.74,16.36,31.59,41.92,100.0,6.78,25.88
1999-06-26 06:00:00,0.42,6.83,16.36,33.7,37.85,100.0,4.78,27.69
1999-06-27 06:00:00,1.19,6.28,20.03,31.72,37.1,100.0,5.04,26.27
1999-06-28 06:00:00,7.7,5.82,15.18,26.96,32.59,100.0,4.46,28.36
1999-06-29 06:00:00,0.0,5.86,11.61,28.85,35.51,92.08,4.37,27.05
1999-06-30 06:00:00,15.42,4.98,16.2,29.54,40.41,100.0,3.61,21.54
1999-07-01 06:00:00,5.51,5.91,15.18,30.26,38.5,100.0,3.67,27.55
1999-07-02 06:00:00,6.56,7.72,18.08,36.99,42.01,100.0,7.5,25.86
1999-07-03 06:00:00,0.0,9.57,19.74,36.41,33.73,97.4,10.14,27.42
1999-07-04 06:00:00,0.0,9.43,19.5,36.09,33.23,92.14,10.07,27.47
1999-07-05 06:00:00,18.03,6.73,18.99,34.61,33.26,94.4,4.16,25.71
1999-07-06 06:00:00,0.0,6.4,17.92,31.37,38.91,100.0,5.2,27.39
1999-07-07 06:00:00,0.0,7.67,18.97,34.64,34.76,100.0,6.32,26.77
1999-07-08 06:00:00,1.75,8.12,18.8,35.99,31.28,95.94,5.6,27.5
1999-07-09 06:00:00,0.35,6.31,17.55,29.86,29.52,91.1,4.87,25.18
1999-07-10 06:00:00,0.0,5.75,13.04,26.63,30.41,82.28,3.24,28.02
1999-07-11 06:00:00,0.0,5.83,11.2,27.01,35.56,90.36,4.28,26.91
1999-07-12 06:00:00,0.43,6.95,13.42,31.32,32.67,84.33,4.75,27.67
1999-07-13 06:00:00,0.0,8.37,14.98,35.01,27.54,89.57,6.15,27.58
1999-07-14 06:00:00,0.0,8.7,16.86,35.94,25.86,89.91,6.95,25.61
1999-07-15 06:00:00,46.01,7.43,18.52,35.34,25.98,95.44,6.44,23.81
1999-07-16 06:00:00,1.1,4.48,18.54,28.09,34.06,100.0,3.48,20.97
1999-07-17 06:00:00,0.77,4.96,15.85,30.27,51.08,100.0,4.09,21.81
1999-07-18 06:00:00,8.9,6.38,19.06,33.47,38.57,100.0,4.49,23.88
1999-07-19 06:00:00,0.0,7.1,20.7,35.06,34.78,86.53,4.34,24.81
1999-07-20 06:00:00,1.09,7.13,18.91,34.95,31.68,90.65,4.16,25.96
1999-07-21 06:00:00,1.14,7.4,19.32,36.01,29.39,89.11,4.02,26.68
1999-07-22 06:00:00,0.0,7.67,19.58,35.72,28.45,90.77,4.63,26.59
1999-07-23 06:00:00,0.0,6.81,20.84,36.84,26.99,79.0,2.55,26.24
1999-07-24 06:00:00,3.3,7.1,22.42,36.73,26.21,76.17,3.46,24.5
1999-07-25 06:00:00,12.55,6.34,21.18,36.48,28.96,95.27,3.8,19.89
1999-07-26 06:00:00,0.56,6.64,21.65,35.48,31.89,92.19,3.24,25.34
1999-07-27 06:00:00,0.0,6.74,20.73,36.3,34.87,92.04,3.1,25.99
1999-07-28 06:00:00,0.0,8.07,21.13,37.89,26.74,81.02,4.44,25.89
1999-07-29 06:00:00,0.0,8.28,20.94,38.65,24.54,74.95,4.23,26.16
1999-07-30 06:00:00,2.37,6.99,22.08,38.77,22.97,68.41,2.52,25.29
1999-07-31 06:00:00,1.52,6.26,20.17,31.96,20.85,94.18,4.97,23.46
1999-08-01 06:00:00,52.82,2.52,11.48,24.88,40.59,100.0,4.19,13.08
1999-08-02 06:00:00,1.97,0.98,11.53,19.32,70.91,100.0,2.88,6.0
1999-08-03 06:00:00,0.65,4.31,11.81,28.24,57.17,100.0,2.26,24.34
1999-08-04 06:00:00,1.99,4.4,15.0,29.54,42.63,100.0,2.88,20.44
1999-08-05 06:00:00,19.31,2.95,16.18,25.98,42.38,100.0,3.12,13.79
1999-08-06 06:00:00,14.37,4.7,15.14,31.85,48.29,100.0,2.78,21.7
1999-08-07 06:00:00,0.61,5.81,18.33,33.57,39.04,100.0,2.74,25.33
1999-08-08 06:00:00,0.0,5.96,17.48,32.82,37.72,100.0,3.94,25.5
1999-08-09 06:00:00,0.0,5.93,15.78,34.41,35.06,100.0,2.71,25.53
1999-08-10 06:00:00,4.4,5.93,19.84,34.35,33.02,87.18,3.46,22.99
1999-08-11 06:00:00,1.57,6.76,19.18,35.47,32.2,100.0,4.07,25.03
1999-08-12 06:00:00,0.0,7.2,18.3,33.06,24.07,88.12,4.62,25.62
1999-08-13 06:00:00,0.0,4.98,9.68,26.54,24.38,100.0,4.17,25.36
1999-08-14 06:00:00,0.0,6.64,11.17,32.75,43.13,100.0,6.7,24.88
1999-08-15 06:00:00,1.13,7.88,16.26,35.18,29.23,97.88,6.73,23.84
1999-08-16 06:00:00,0.0,6.27,18.84,35.04,28.68,79.58,2.95,24.53
1999-08-17 06:00:00,11.97,5.88,17.67,36.57,31.35,100.0,2.82,22.42
1999-08-18 06:00:00,0.0,5.73,18.6,31.84,32.14,100.0,3.22,24.68
1999-08-19 06:00:00,0.0,5.89,15.52,32.39,35.55,95.8,3.86,23.38
1999-08-20 06:00:00,8.95,6.53,15.87,33.34,35.58,97.18,5.15,21.88
1999-08-21 06:00:00,1.71,5.5,15.37,33.27,34.59,100.0,2.91,23.62
1999-08-22 06:00:00,0.79,4.7,17.73,32.54,36.94,100.0,1.85,21.27
1999-08-23 06:00:00,0.0,5.22,17.3,31.99,32.45,93.07,2.14,24.02
1999-08-24 06:00:00,0.0,5.93,14.69,32.34,34.44,87.31,3.72,23.82
1999-08-25 06:00:00,0.0,6.24,13.08,34.66,33.43,100.0,3.87,23.6
1999-08-26 06:00:00,0.0,6.19,17.32,37.32,24.47,77.29,2.6,23.44
1999-08-27 06:00:00,0.0,6.42,19.56,35.26,23.76,87.73,3.71,23.38
1999-08-28 06:00:00,20.19,3.15,17.0,28.97,30.82,100.0,3.39,12.55
1999-08-29 06:00:00,9.87,4.85,17.81,31.16,55.17,100.0,4.26,21.6
1999-08-30 06:00:00,0.0,5.93,16.87,34.07,39.39,100.0,4.52,22.91
1999-08-31 06:00:00,0.0,7.45,16.76,35.86,30.09,97.17,5.96,22.71
1999-09-01 06:00:00,0.51,7.87,15.72,35.04,26.38,84.18,6.86,21.09
1999-09-02 06:00:00,0.33,7.39,15.55,33.24,27.25,85.62,7.36,20.85
1999-09-03 06:00:00,2.65,6.28,14.38,32.09,30.93,100.0,6.85,19.35
1999-09-04 06:00:00,0.0,5.13,14.64,29.28,32.44,100.0,4.7,20.83
1999-09-05 06:00:00,0.0,4.38,10.87,28.06,38.74,100.0,4.02,18.94
1999-09-06 06:00:00,0.32,6.18,12.65,33.57,33.96,100.0,5.45,20.58
1999-09-07 06:00:00,0.0,6.08,14.27,34.01,25.4,95.57,3.96,20.54
1999-09-08 06:00:00,0.0,4.37,9.17,24.64,20.65,77.29,3.32,16.53
1999-09-09 06:00:00,0.0,5.27,8.14,28.69,23.12,66.89,3.79,20.44
1999-09-10 06:00:00,0.0,3.92,12.02,28.4,28.67,81.91,3.07,14.22
1999-09-11 06:00:00,0.36,4.43,11.55,30.13,30.43,100.0,2.6,19.63
1999-09-12 06:00:00,0.73,4.1,7.75,21.41,27.86,100.0,5.41,17.52
1999-09-13 06:00:00,0.0,3.83,5.41,23.1,30.59,70.03,2.57,19.9
1999-09-14 06:00:00,0.0,4.25,8.47,24.21,31.06,82.13,3.65,19.56
1999-09-15 06:00:00,0.0,2.43,9.31,19.49,33.19,90.13,3.87,10.25
1999-09-16 06:00:00,2.71,1.45,7.79,16.72,60.29,100.0,5.57,6.62
1999-09-17 06:00:00,0.0,3.9,5.8,26.17,48.04,100.0,4.49,18.31
1999-09-18 06:00:00,0.33,4.1,10.41,29.0,31.09,100.0,2.53,19.2
1999-09-19 06:00:00,2.92,3.04,6.33,20.54,30.02,100.0,5.82,17.24
1999-09-20 06:00:00,1.52,1.82,3.68,15.43,45.73,100.0,2.84,10.08
1999-09-21 06:00:00,0.0,3.06,4.09,22.01,36.73,95.12,1.85,19.02
1999-09-22 06:00:00,0.0,4.64,6.26,27.76,24.14,91.86,3.41,18.94
1999-09-23 06:00:00,0.0,4.64,9.6,30.24,21.38,69.6,2.7,18.04
1999-09-24 06:00:00,0.0,4.29,11.27,29.32,21.37,68.51,2.88,14.41
1999-09-25 06:00:00,0.0,5.65,10.67,31.85,20.64,84.18,4.07,17.97
1999-09-26 06:00:00,0.0,4.41,8.56,22.01,19.69,83.31,5.9,17.87
1999-09-27 06:00:00,5.46,2.17,4.61,14.11,32.02,84.21,4.66,7.51
1999-09-28 06:00:00,6.09,1.37,3.1,11.71,47.07,100.0,3.27,6.76
1999-09-29 06:00:00,0.0,3.27,-0.31,18.09,34.1,100.0,4.57,17.89
1999-09-30 06:00:00,0.0,3.84,2.9,22.58,28.42,73.83,3.74,17.55
1999-10-01 06:00:00,0.0,4.57,3.15,25.32,30.38,100.0,4.83,17.74
1999-10-02 06:00:00,0.0,2.62,-3.77,13.84,28.81,100.0,4.54,17.72
1999-10-03 06:00:00,0.0,2.28,-3.48,15.03,37.36,100.0,3.1,17.61
1999-10-04 06:00:00,0.0,4.01,-2.47,22.27,30.43,100.0,4.98,17.53
1999-10-05 06:00:00,0.0,4.37,2.63,26.01,27.02,93.15,4.1,17.39
1999-10-06 06:00:00,0.0,5.81,5.54,29.3,30.31,100.0,6.9,16.21
1999-10-07 06:00:00,3.73,4.09,8.28,25.41,24.72,88.98,5.16,12.65
1999-10-08 06:00:00,0.0,3.66,7.29,24.36,25.33,100.0,3.74,16.49
1999-10-09 06:00:00,1.19,4.55,4.79,27.39,24.18,96.68,4.24,16.47
1999-10-10 06:00:00,0.0,3.87,6.95,25.51,23.32,88.94,3.59,16.18
1999-10-11 06:00:00,0.0,5.24,4.22,28.25,30.63,100.0,5.84,15.97
1999-10-12 06:00:00,0.0,4.62,7.19,31.2,16.67,80.66,3.01,16.08
1999-10-13 06:00:00,0.0,3.48,4.81,22.05,15.91,97.13,4.06,15.63
1999-10-14 06:00:00,0.0,4.39,2.41,28.06,28.14,100.0,4.0,15.64
1999-10-15 06:00:00,0.0,3.98,3.78,21.57,25.64,75.42,5.68,15.56
1999-10-16 06:00:00,0.0,2.47,-1.02,11.35,26.28,100.0,6.5,8.87
1999-10-17 06:00:00,0.0,2.41,-3.7,13.54,21.62,87.1,3.11,15.62
1999-10-18 06:00:00,0.0,2.29,-2.88,14.08,23.47,88.72,3.94,10.33
1999-10-19 06:00:00,0.0,2.7,1.07,15.49,26.2,77.12,3.52,14.3
1999-10-20 06:00:00,0.0,3.48,-1.61,21.96,20.89,84.09,3.38,14.81
1999-10-21 06:00:00,0.0,5.25,2.97,27.1,13.61,60.44,4.63,14.65
1999-10-22 06:00:00,0.0,3.3,4.42,22.9,12.5,50.42,2.81,14.36
1999-10-23 06:00:00,0.0,3.16,-0.47,18.53,20.4,75.52,3.99,14.29
1999-10-24 06:00:00,0.0,3.8,-1.84,22.2,25.35,79.54,4.38,14.35
1999-10-25 06:00:00,0.0,4.3,3.18,25.19,14.5,69.99,3.89,14.27
1999-10-26 06:00:00,0.0,4.95,2.87,27.31,15.05,57.07,4.28,14.07
1999-10-27 06:00:00,0.0,4.7,3.71,26.3,15.11,60.83,4.4,13.7
1999-10-28 06:00:00,0.0,3.0,-2.54,18.36,16.61,89.66,4.51,13.67
1999-10-29 06:00:00,0.0,3.06,-0.16,18.57,28.52,100.0,6.02,8.29
1999-10-30 06:00:00,0.0,3.23,-0.84,19.01,20.11,85.49,4.16,13.44
1999-10-31 06:00:00,0.0,3.25,0.63,22.23,17.79,55.29,3.07,13.21
1999-11-01 06:00:00,0.0,3.21,-3.63,13.52,13.31,66.82,6.9,12.62
1999-11-02 06:00:00,0.0,2.86,-9.85,13.99,14.53,68.65,4.49,12.95
1999-11-03 06:00:00,0.0,3.83,-5.59,20.66,11.91,73.47,4.23,12.43
1999-11-04 06:00:00,0.0,4.93,-1.03,25.26,13.85,45.99,4.84,12.27
1999-11-05 06:00:00,0.0,3.28,1.65,19.14,12.73,51.88,4.02,12.04
1999-11-06 06:00:00,0.0,3.04,-0.16,23.06,17.39,55.82,2.7,11.99
1999-11-07 06:00:00,0.0,4.04,1.82,25.14,14.89,49.02,3.85,11.98
1999-11-08 06:00:00,0.0,3.69,1.08,24.43,15.74,96.7,4.66,11.4
1999-11-09 06:00:00,0.0,4.2,1.56,25.8,14.07,100.0,4.24,11.46
1999-11-10 06:00:00,0.0,3.34,3.85,23.71,13.3,58.58,3.36,11.29
1999-11-11 06:00:00,0.0,2.86,0.86,24.16,21.0,90.11,2.77,11.09
1999-11-12 06:00:00,0.0,3.88,3.79,26.41,12.22,52.29,3.34,11.29
1999-11-13 06:00:00,0.0,4.58,2.55,27.02,11.3,57.2,4.19,11.18
1999-11-14 06:00:00,0.0,2.9,3.89,21.46,11.37,65.63,3.49,10.72
1999-11-15 06:00:00,0.0,2.69,0.81,24.18,19.06,88.55,2.54,10.8
1999-11-16 06:00:00,0.0,2.25,4.06,23.35,18.16,57.53,2.0,10.74
1999-11-17 06:00:00,0.0,3.63,3.06,25.11,16.5,82.29,3.72,10.63
1999-11-18 06:00:00,0.0,4.84,2.44,22.03,12.55,60.13,7.07,10.38
1999-11-19 06:00:00,0.0,2.46,-2.42,16.12,15.15,100.0,4.66,10.22
1999-11-20 06:00:00,0.0,2.66,-4.2,18.2,23.2,84.07,3.84,10.28
1999-11-21 06:00:00,0.0,2.92,-2.41,18.08,16.21,83.33,4.37,10.08
1999-11-22 06:00:00,3.29,1.4,-4.18,10.34,16.34,100.0,4.97,4.47
1999-11-23 06:00:00,0.0,0.97,-9.49,7.1,39.73,100.0,5.12,9.67
1999-11-24 06:00:00,0.0,1.03,-11.71,5.39,39.93,100.0,3.4,9.67
1999-11-25 06:00:00,0.0,1.01,-11.03,6.09,48.14,100.0,4.2,9.32
1999-11-26 06:00:00,0.0,2.62,-5.17,19.46,32.42,100.0,4.19,9.4
1999-11-27 06:00:00,0.0,1.57,-1.08,14.48,29.48,100.0,3.61,9.01
1999-11-28 06:00:00,0.0,1.06,-5.37,13.03,40.2,100.0,2.3,9.31
1999-11-29 06:00:00,0.0,1.49,-5.05,12.15,40.23,100.0,4.45,9.2
1999-11-30 06:00:00,0.0,2.55,-4.0,18.47,35.0,100.0,4.94,9.18
1999-12-01 06:00:00,0.0,1.63,0.12,18.0,36.18,100.0,2.72,8.76
1999-12-02 06:00:00,0.0,1.56,-1.53,13.81,30.29,100.0,3.67,9.07
1999-12-03 06:00:00,0.71,1.25,-4.81,10.05,39.67,100.0,4.62,7.62
1999-12-04 06:00:00,0.64,1.38,-6.84,7.29,36.76,100.0,8.33,6.75
1999-12-05 06:00:00,0.0,1.63,-10.66,9.08,28.19,78.51,3.69,9.27
1999-12-06 06:00:00,0.0,1.33,-8.14,9.39,30.2,100.0,3.07,9.13
1999-12-07 06:00:00,0.0,1.83,-4.72,14.42,26.46,76.69,2.88,8.71
1999-12-08 06:00:00,0.0,1.71,-5.96,9.74,25.2,100.0,5.51,8.59
1999-12-09 06:00:00,0.0,1.45,-7.71,8.73,24.68,100.0,3.45,9.05
1999-12-10 06:00:00,0.0,1.82,-8.2,9.01,28.27,86.45,5.56,8.62
1999-12-11 06:00:00,0.0,1.4,-8.41,8.86,32.32,100.0,3.95,8.2
1999-12-12 06:00:00,0.0,1.84,-7.72,10.17,30.73,83.89,4.47,8.83
1999-12-13 06:00:00,0.0,1.92,-6.97,9.91,27.7,80.84,5.08,8.67
1999-12-14 06:00:00,0.0,2.04,-7.14,6.71,22.86,100.0,9.49,6.86
1999-12-15 06:00:00,0.0,1.96,-9.49,8.86,22.33,70.01,4.44,7.77
1999-12-16 06:00:00,0.0,2.28,-6.61,13.91,25.07,80.07,4.42,7.65
1999-12-17 06:00:00,5.87,0.83,-5.71,8.25,26.59,100.0,3.13,5.65
1999-12-18 06:00:00,0.0,1.12,-6.8,9.2,51.05,100.0,5.69,8.12
1999-12-19 06:00:00,0.0,1.14,-8.54,6.73,47.17,100.0,6.04,5.25
1999-12-20 06:00:00,0.0,0.71,-11.03,1.39,28.53,100.0,2.07,6.33
1999-12-21 06:00:00,0.0,1.08,-8.66,7.56,36.94,100.0,3.31,7.31
1999-12-22 06:00:00,0.0,0.9,-10.88,5.88,36.51,100.0,3.69,4.73
1999-12-23 06:00:00,0.0,1.32,-6.13,10.65,40.59,100.0,4.18,8.5
1999-12-24 06:00:00,0.0,1.53,-4.86,12.22,38.84,100.0,3.73,8.54
1999-12-25 06:00:00,0.0,2.2,-3.53,15.94,32.07,95.19,4.04,8.56
1999-12-26 06:00:00,0.0,1.76,-4.23,11.48,22.25,86.18,3.74,8.78
1999-12-27 06:00:00,0.0,1.74,-4.04,9.62,25.72,85.71,5.81,8.62
1999-12-28 06:00:00,0.0,3.08,-3.96,18.45,24.04,100.0,5.24,8.71
1999-12-29 06:00:00,0.0,2.71,-0.57,18.23,22.6,66.01,3.79,8.82
1999-12-30 06:00:00,0.0,1.96,-3.34,15.01,21.87,78.62,3.11,8.76
1999-12-31 06:00:00,0.0,1.72,-0.11,9.08,25.14,80.91,3.94,8.86
2000-01-01 06:00:00,0.0,1.09,-3.15,12.37,27.92,78.03,1.63,8.09
2000-01-02 06:00:00,0.51,1.11,-6.72,9.16,32.14,100.0,3.01,8.6
2000-01-03 06:00:00,1.41,0.53,-10.91,2.7,36.79,100.0,7.2,6.59
2000-01-04 06:00:00,0.0,1.23,-13.29,5.96,36.75,100.0,4.41,8.8
2000-01-05 06:00:00,0.0,1.62,-8.01,9.88,38.77,94.54,5.08,7.99
2000-01-06 06:00:00,0.0,1.41,-7.67,7.79,21.91,100.0,3.55,8.85
2000-01-07 06:00:00,0.0,1.75,-9.36,9.3,28.56,97.62,4.71,9.01
2000-01-08 06:00:00,0.0,1.42,-8.99,9.29,30.59,96.77,3.21,8.45
2000-01-09 06:00:00,0.0,1.63,-8.23,8.81,32.32,96.54,4.72,5.9
2000-01-10 06:00:00,0.0,2.06,-7.74,12.03,28.67,85.32,4.26,8.27
2000-01-11 06:00:00,0.0,1.91,-8.92,10.19,26.78,86.65,5.12,9.05
2000-01-12 06:00:00,0.0,2.73,-3.85,16.81,25.94,82.37,4.26,9.06
2000-01-13 06:00:00,0.0,1.79,-6.75,9.34,21.17,84.81,4.28,9.13
2000-01-14 06:00:00,0.0,2.55,-6.39,13.83,29.37,75.04,5.25,9.27
2000-01-15 06:00:00,0.0,2.53,-3.52,18.69,21.38,80.83,3.15,9.31
2000-01-16 06:00:00,0.0,1.58,-8.08,8.92,18.73,100.0,4.57,8.65
2000-01-17 06:00:00,0.0,1.68,-6.67,16.5,32.44,100.0,2.53,8.47
2000-01-18 06:00:00,0.0,1.49,-1.64,12.69,29.18,100.0,2.94,8.41
2000-01-19 06:00:00,0.0,2.48,-6.9,14.5,29.74,100.0,6.38,9.54
2000-01-20 06:00:00,0.0,1.49,-10.73,8.57,27.54,99.38,3.75,8.94
2000-01-21 06:00:00,0.0,1.78,-7.45,11.98,34.09,88.75,3.61,8.62
2000-01-22 06:00:00,0.0,1.29,-3.59,11.41,32.47,100.0,2.17,7.5
2000-01-23 06:00:00,0.0,1.01,-7.77,7.07,33.77,99.28,2.45,9.29
2000-01-24 06:00:00,0.0,2.07,-8.95,12.38,28.77,100.0,4.36,9.47
2000-01-25 06:00:00,0.0,1.05,-10.69,3.63,26.12,100.0,3.1,9.57
2000-01-26 06:00:00,0.0,0.95,-9.88,-0.3,30.83,88.78,5.4,4.59
2000-01-27 06:00:00,1.23,0.51,-10.59,0.09,45.26,100.0,3.89,6.73
2000-01-28 06:00:00,0.0,0.51,-11.23,0.94,59.33,100.0,2.51,5.76
2000-01-29 06:00:00,0.0,0.6,-10.87,2.13,49.2,100.0,1.77,5.74
2000-01-30 06:00:00,0.0,0.85,-11.41,4.01,39.69,100.0,1.92,10.93
2000-01-31 06:00:00,0.0,1.35,-12.18,8.91,25.6,100.0,2.49,11.26
2000-02-01 06:00:00,0.0,1.41,-10.16,7.75,26.93,99.62,2.8,11.06
2000-02-02 06:00:00,0.0,3.02,-7.48,17.75,25.26,99.27,4.26,10.85
2000-02-03 06:00:00,0.0,2.3,-2.66,11.06,22.62,100.0,6.03,10.7
2000-02-04 06:00:00,0.0,1.74,-9.52,5.62,24.94,92.99,5.06,11.45
2000-02-05 06:00:00,0.0,1.9,-9.77,10.84,32.63,88.67,3.73,11.19
2000-02-06 06:00:00,0.0,2.55,-5.34,16.47,23.36,88.17,3.42,11.48
2000-02-07 06:00:00,0.0,2.08,-2.9,14.01,21.4,86.05,2.93,11.53
2000-02-08 06:00:00,0.0,3.45,-3.75,20.06,19.03,83.62,4.07,11.8
2000-02-09 06:00:00,0.0,2.46,1.59,18.34,16.86,51.19,2.31,10.68
2000-02-10 06:00:00,0.0,2.21,-1.7,12.5,19.19,60.3,4.2,8.73
2000-02-11 06:00:00,1.4,0.87,-12.2,4.0,36.09,100.0,4.06,4.48
2000-02-12 06:00:00,0.0,1.31,-13.37,6.88,48.57,100.0,4.82,11.01
2000-02-13 06:00:00,0.0,0.85,-11.38,2.94,44.06,100.0,3.15,10.81
2000-02-14 06:00:00,0.0,2.91,-9.86,16.75,27.26,100.0,4.56,11.94
2000-02-15 06:00:00,0.0,3.96,-0.06,19.75,17.86,79.42,5.29,12.37
2000-02-16 06:00:00,0.0,2.62,-5.88,13.08,16.78,100.0,5.2,12.24
2000-02-17 06:00:00,1.83,1.8,-5.8,8.95,26.75,100.0,5.34,11.38
2000-02-18 06:00:00,0.0,1.01,-7.95,4.14,42.93,100.0,4.62,10.75
2000-02-19 06:00:00,0.0,2.05,-9.51,11.73,22.92,100.0,3.12,13.67
2000-02-20 06:00:00,0.0,2.85,-6.68,15.54,26.12,82.28,4.41,13.58
2000-02-21 06:00:00,0.0,3.58,-1.75,23.0,20.52,100.0,3.51,13.38
2000-02-22 06:00:00,1.0,2.86,1.74,21.15,19.02,100.0,3.56,11.32
2000-02-23 06:00:00,11.95,1.72,2.75,15.54,31.72,100.0,4.39,9.55
2000-02-24 06:00:00,0.0,4.08,-0.16,20.91,23.25,100.0,6.82,13.65
2000-02-25 06:00:00,0.95,2.13,0.85,13.72,21.56,100.0,6.18,8.54
2000-02-26 06:00:00,0.53,2.97,-0.32,12.58,24.29,89.73,5.71,13.9
2000-02-27 06:00:00,0.0,3.35,-3.9,16.86,23.8,75.13,4.64,14.52
2000-02-28 06:00:00,0.0,4.75,-2.8,20.98,21.41,100.0,7.44,13.63
2000-02-29 06:00:00,0.0,2.65,2.01,13.14,20.19,100.0,5.86,11.2
2000-03-01 06:00:00,0.0,3.49,-2.03,16.05,28.49,78.68,6.44,14.84
2000-03-02 06:00:00,19.8,1.1,-0.73,8.17,24.38,100.0,6.23,6.99
2000-03-03 06:00:00,0.72,1.76,-2.8,12.01,49.09,100.0,2.8,15.82
2000-03-04 06:00:00,0.0,3.04,-0.76,18.61,32.84,100.0,4.23,16.2
2000-03-05 06:00:00,0.0,3.4,0.35,19.78,35.27,100.0,6.56,16.25
2000-03-06 06:00:00,0.0,4.93,3.15,21.47,21.34,100.0,7.41,16.44
2000-03-07 06:00:00,15.71,2.08,6.24,18.14,21.27,100.0,7.66,11.57
2000-03-08 06:00:00,0.49,2.64,-0.29,13.54,36.7,100.0,9.4,12.5
2000-03-09 06:00:00,0.0,1.36,-6.18,5.48,36.8,100.0,3.31,13.15
2000-03-10 06:00:00,0.84,1.01,-5.17,4.85,46.86,100.0,2.34,9.01
2000-03-11 06:00:00,0.0,2.15,-5.11,11.17,35.32,100.0,3.15,17.51
2000-03-12 06:00:00,0.0,2.44,-1.66,11.98,33.15,88.52,4.35,14.6
2000-03-13 06:00:00,0.0,2.72,-3.33,14.67,34.77,95.3,3.97,17.56
2000-03-14 06:00:00,0.0,2.87,-0.02,16.03,33.0,100.0,3.67,17.73
2000-03-15 06:00:00,0.33,2.21,-1.38,11.81,29.3,100.0,6.77,10.1
2000-03-16 06:00:00,0.0,1.76,-6.68,5.87,33.27,95.79,3.64,12.84
2000-03-17 06:00:00,0.28,1.86,-6.77,7.42,35.24,77.76,5.94,11.59
2000-03-18 06:00:00,4.05,1.53,-3.44,8.25,45.53,100.0,5.05,10.99
2000-03-19 06:00:00,0.0,3.06,-4.62,14.28,26.19,93.41,4.45,18.93
2000-03-20 06:00:00,0.0,2.14,-4.19,11.62,24.56,100.0,5.28,17.69
2000-03-21 06:00:00,4.41,0.94,-0.25,7.88,43.71,100.0,4.78,6.48
2000-03-22 06:00:00,3.86,1.49,-1.57,12.29,54.52,100.0,2.65,13.42
2000-03-23 06:00:00,4.59,1.16,3.19,12.23,65.12,100.0,2.47,8.76
2000-03-24 06:00:00,0.0,3.66,1.37,19.7,25.75,100.0,3.97,18.84
2000-03-25 06:00:00,0.0,3.63,2.41,20.13,26.34,76.1,3.78,19.15
2000-03-26 06:00:00,0.0,4.35,4.9,20.61,21.21,100.0,5.54,19.36
2000-03-27 06:00:00,0.0,4.24,3.76,21.77,21.01,63.84,3.33,19.91
2000-03-28 06:00:00,0.0,3.2,-0.4,13.16,19.67,86.15,5.04,19.6
2000-03-29 06:00:00,1.57,1.64,-1.0,9.89,29.52,97.59,2.24,10.16
2000-03-30 06:00:00,0.0,2.25,-2.07,13.39,36.42,98.59,1.64,17.65
2000-03-31 06:00:00,4.41,1.76,0.89,11.22,35.15,100.0,4.36,10.34
2000-04-01 06:00:00,1.0,2.31,0.08,12.34,38.29,100.0,2.92,14.33
2000-04-02 06:00:00,0.0,3.77,-3.87,17.22,29.72,100.0,5.34,18.83
2000-04-03 06:00:00,0.0,2.49,-2.55,7.82,28.22,87.15,6.74,11.26
2000-04-04 06:00:00,0.0,4.49,-4.96,22.59,28.7,77.89,3.59,21.97
2000-04-05 06:00:00,0.0,6.94,5.79,29.4,13.62,61.32,5.19,21.95
2000-04-06 06:00:00,0.0,4.85,2.33,19.8,14.03,70.52,5.86,22.25
2000-04-07 06:00:00,0.0,3.76,-1.61,13.82,19.92,88.59,8.47,21.34
2000-04-08 06:00:00,0.0,4.2,-5.63,17.89,22.94,84.5,4.75,23.03
